"generator" "L" "R" "n" "h" "run" "nsols"
"ascorr" 1 250 250 8 6 256303703
"ascorr" 1 250 250 9 6 2219060
"ascorr" 1 250 250 10 6 212440
"ascorr" 1 250 250 11 6 126058
"ascorr" 1 250 250 1 7 8546
"ascorr" 1 250 250 2 7 13203
"ascorr" 1 250 250 3 7 2901573088
"ascorr" 1 250 250 4 7 17
"uncorr" 1 100 100 8 11 2
"ascorr" 1 250 250 5 7 127416978
"ascorr" 1 250 250 6 7 1276
"ascorr" 1 250 250 7 7 407288
"ascorr" 1 250 250 8 7 522948064
"ascorr" 1 250 250 9 7 1238494201
"ascorr" 1 250 250 10 7 221721292659
"ascorr" 1 250 250 11 7 5996678
"ascorr" 1 250 250 1 8 1972590
"ascorr" 1 250 250 2 8 2490
"ascorr" 1 250 250 3 8 2705981
"uncorr" 1 100 100 9 11 2
"ascorr" 1 250 250 4 8 127712622682
"ascorr" 1 250 250 5 8 608204302
"ascorr" 1 250 250 6 8 9827204
"ascorr" 1 250 250 7 8 98447
"ascorr" 1 250 250 8 8 146730520
"ascorr" 1 250 250 9 8 338336538078
"ascorr" 1 250 250 10 8 4418343731
"ascorr" 1 250 250 11 8 1648
"ascorr" 1 250 250 1 9 7568682
"ascorr" 1 250 250 2 9 27263
"uncorr" 1 100 100 10 11 1
"ascorr" 1 250 250 3 9 559
"ascorr" 1 250 250 4 9 5799093
"ascorr" 1 250 250 5 9 22180755360
"ascorr" 1 250 250 6 9 132795
"ascorr" 1 250 250 7 9 123650631
"ascorr" 1 250 250 8 9 70673502529871
"ascorr" 1 250 250 9 9 88623468242
"ascorr" 1 250 250 10 9 274624
"ascorr" 1 250 250 11 9 9914210
"ascorr" 1 250 250 1 10 4
"uncorr" 1 100 100 11 11 4
"ascorr" 1 250 250 2 10 98895853
"ascorr" 1 250 250 3 10 31681997
"ascorr" 1 250 250 4 10 82073900813
"ascorr" 1 250 250 5 10 8445
"ascorr" 1 250 250 6 10 72895949791960
"ascorr" 1 250 250 7 10 3444372944
"ascorr" 1 250 250 8 10 530383527085796
"ascorr" 1 250 250 9 10 1157
"ascorr" 1 250 250 10 10 5575596129
"ascorr" 1 250 250 11 10 628546
"uncorr" 1 100 100 1 12 3
"ascorr" 1 250 250 1 11 67247
"ascorr" 1 250 250 2 11 6782118
"ascorr" 1 250 250 3 11 14639
"ascorr" 1 250 250 4 11 76558
"ascorr" 1 250 250 5 11 203087675
"ascorr" 1 250 250 6 11 164708
"ascorr" 1 250 250 7 11 59102478
"ascorr" 1 250 250 8 11 117090834695
"ascorr" 1 250 250 9 11 8989612845701
"ascorr" 1 250 250 10 11 1005883739
"uncorr" 1 100 100 2 12 1
"ascorr" 1 250 250 11 11 402416459837
"ascorr" 1 250 250 1 12 91416
"ascorr" 1 250 250 2 12 4056
"ascorr" 1 250 250 3 12 18709987
"ascorr" 1 250 250 4 12 1811265
"ascorr" 1 250 250 5 12 64685966
"ascorr" 1 250 250 6 12 2609874410
"ascorr" 1 250 250 7 12 2851787647217
"ascorr" 1 250 250 8 12 695905587426
"ascorr" 1 250 250 9 12 2412494
"uncorr" 1 100 100 3 12 1
"ascorr" 1 250 250 10 12 193628097
"ascorr" 1 250 250 11 12 73880821
"ascorr" 1 250 250 1 13 414
"ascorr" 1 250 250 2 13 119212996
"ascorr" 1 250 250 3 13 289080193
"ascorr" 1 250 250 4 13 48377613
"ascorr" 1 250 250 5 13 14938
"ascorr" 1 250 250 6 13 2263586
"ascorr" 1 250 250 7 13 37502632
"ascorr" 1 250 250 8 13 20364945367
"uncorr" 1 100 100 4 12 1
"ascorr" 1 250 250 9 13 31676537084533
"ascorr" 1 250 250 10 13 9721
"ascorr" 1 250 250 11 13 12609696711
"ascorr" 1 250 250 1 14 4131
"ascorr" 1 250 250 2 14 216630
"ascorr" 1 250 250 3 14 1254708781
"ascorr" 1 250 250 4 14 222942
"ascorr" 1 250 250 5 14 166259530
"ascorr" 1 250 250 6 14 8583692535
"ascorr" 1 250 250 7 14 25813292
"uncorr" 1 50 100 8 4 1
"uncorr" 1 100 100 5 12 1
"ascorr" 1 250 250 8 14 385
"ascorr" 1 250 250 9 14 673725603845
"ascorr" 1 250 250 10 14 5439998841076
"ascorr" 1 250 250 11 14 8699122140
"ascorr" 1 250 250 1 15 1453093
"ascorr" 1 250 250 2 15 887748
"ascorr" 1 250 250 3 15 654
"ascorr" 1 250 250 4 15 26367485188
"ascorr" 1 250 250 5 15 1984261
"ascorr" 1 250 250 6 15 170388
"uncorr" 1 100 100 6 12 1
"ascorr" 1 250 250 7 15 874293337965
"ascorr" 1 250 250 8 15 183238676472889
"ascorr" 1 250 250 9 15 370744247
"ascorr" 1 250 250 10 15 3
"ascorr" 1 250 250 11 15 19757227572
"ascorr" 1 250 250 1 16 60
"ascorr" 1 250 250 2 16 11177090
"ascorr" 1 250 250 3 16 3932700
"ascorr" 1 250 250 4 16 964448
"ascorr" 1 250 250 5 16 302468970340
"uncorr" 1 100 100 7 12 1
"ascorr" 1 250 250 6 16 67076900
"ascorr" 1 250 250 7 16 38779684528201
"ascorr" 1 250 250 8 16 1828402466
"ascorr" 1 250 250 9 16 36365649130
"ascorr" 1 250 250 10 16 810535965723
"ascorr" 1 250 250 11 16 27861
"ascorr" 1 250 250 1 17 1724
"ascorr" 1 250 250 2 17 1179
"ascorr" 1 250 250 3 17 629366
"ascorr" 1 250 250 4 17 1120709
"uncorr" 1 100 100 8 12 1
"ascorr" 1 250 250 5 17 404312744
"ascorr" 1 250 250 6 17 2602
"ascorr" 1 250 250 7 17 258965693
"ascorr" 1 250 250 8 17 15409890758
"ascorr" 1 250 250 9 17 23113775
"ascorr" 1 250 250 10 17 371
"ascorr" 1 250 250 11 17 46042080800
"ascorr" 1 250 250 1 18 3570
"ascorr" 1 250 250 2 18 529859
"ascorr" 1 250 250 3 18 1855498264
"uncorr" 1 100 100 9 12 1
"ascorr" 1 250 250 4 18 22
"ascorr" 1 250 250 5 18 34948943526
"ascorr" 1 250 250 6 18 1057088506
"ascorr" 1 250 250 7 18 1757151070219
"ascorr" 1 250 250 8 18 1609277
"ascorr" 1 250 250 9 18 50757442
"ascorr" 1 250 250 10 18 23292868556906
"ascorr" 1 250 250 11 18 380424
"ascorr" 1 250 250 1 19 2
"ascorr" 1 250 250 2 19 103
"uncorr" 1 100 100 10 12 2
"ascorr" 1 250 250 3 19 22
"ascorr" 1 250 250 4 19 93
"ascorr" 1 250 250 5 19 414938290377
"ascorr" 1 250 250 6 19 92358255789
"ascorr" 1 250 250 7 19 1472556
"ascorr" 1 250 250 8 19 9704273427
"ascorr" 1 250 250 9 19 7668
"ascorr" 1 250 250 10 19 57566698729
"ascorr" 1 250 250 11 19 418902
"ascorr" 1 250 250 1 20 56490
"uncorr" 1 100 100 11 12 1
"ascorr" 1 250 250 2 20 98416
"ascorr" 1 250 250 3 20 6089560
"ascorr" 1 250 250 4 20 48199
"ascorr" 1 250 250 5 20 414
"ascorr" 1 250 250 6 20 30088
"ascorr" 1 250 250 7 20 38
"ascorr" 1 250 250 8 20 65385076536
"ascorr" 1 250 250 9 20 11341858277
"ascorr" 1 250 250 10 20 17774800
"ascorr" 1 250 250 11 20 1949194005
"uncorr" 1 100 100 1 13 1
"ascorr" 1 250 250 1 21 20
"ascorr" 1 250 250 2 21 2337403042
"ascorr" 1 250 250 3 21 246211
"ascorr" 1 250 250 4 21 1068614164
"ascorr" 1 250 250 5 21 2594036
"ascorr" 1 250 250 6 21 534324
"ascorr" 1 250 250 7 21 282
"ascorr" 1 250 250 8 21 9511856
"ascorr" 1 250 250 9 21 6030809
"ascorr" 1 250 250 10 21 2290105
"uncorr" 1 100 100 2 13 1
"ascorr" 1 250 250 11 21 40665
"ascorr" 1 250 250 1 22 25156
"ascorr" 1 250 250 2 22 3034
"ascorr" 1 250 250 3 22 351109
"ascorr" 1 250 250 4 22 4500203207
"ascorr" 1 250 250 5 22 12
"ascorr" 1 250 250 6 22 523287924
"ascorr" 1 250 250 7 22 70558
"ascorr" 1 250 250 8 22 234930409744
"ascorr" 1 250 250 9 22 17945594
"uncorr" 1 100 100 3 13 1
"ascorr" 1 250 250 10 22 15084
"ascorr" 1 250 250 11 22 3289532
"ascorr" 1 250 250 1 23 1
"ascorr" 1 250 250 2 23 2822099
"ascorr" 1 250 250 3 23 48946860
"ascorr" 1 250 250 4 23 3953369060
"ascorr" 1 250 250 5 23 99545320682
"ascorr" 1 250 250 6 23 843
"ascorr" 1 250 250 7 23 14345798477
"ascorr" 1 250 250 8 23 163623716
"uncorr" 1 50 100 9 4 1
"uncorr" 1 100 100 4 13 1
"ascorr" 1 250 250 9 23 66234
"ascorr" 1 250 250 10 23 2921614738
"ascorr" 1 250 250 11 23 724483561
"ascorr" 1 250 250 1 24 274732
"ascorr" 1 250 250 2 24 632629
"ascorr" 1 250 250 3 24 1940064
"ascorr" 1 250 250 4 24 5112
"ascorr" 1 250 250 5 24 31571
"ascorr" 1 250 250 6 24 6389309
"ascorr" 1 250 250 7 24 141355913329
"uncorr" 1 100 100 5 13 1
"ascorr" 1 250 250 8 24 158083386
"ascorr" 1 250 250 9 24 28736861051458
"ascorr" 1 250 250 10 24 41358037
"ascorr" 1 250 250 11 24 2367
"ascorr" 1 250 250 1 25 498018
"ascorr" 1 250 250 2 25 49
"ascorr" 1 250 250 3 25 182530597
"ascorr" 1 250 250 4 25 93048298
"ascorr" 1 250 250 5 25 378197549514
"ascorr" 1 250 250 6 25 92088866852
"uncorr" 1 100 100 6 13 1
"ascorr" 1 250 250 7 25 98485964379
"ascorr" 1 250 250 8 25 329698727385
"ascorr" 1 250 250 9 25 20200
"ascorr" 1 250 250 10 25 20942477509
"ascorr" 1 250 250 11 25 134396
"ascorr" 1 250 300 1 1 28
"ascorr" 1 250 300 2 1 331284970
"ascorr" 1 250 300 3 1 256613566
"ascorr" 1 250 300 4 1 3336079562
"ascorr" 1 250 300 5 1 56662
"uncorr" 1 100 100 7 13 1
"ascorr" 1 250 300 6 1 1460232
"ascorr" 1 250 300 7 1 21701987380
"ascorr" 1 250 300 8 1 4934963
"ascorr" 1 250 300 9 1 48979406473
"ascorr" 1 250 300 10 1 6879805805873809
"ascorr" 1 250 300 11 1 19638
"ascorr" 1 250 300 1 2 779500
"ascorr" 1 250 300 2 2 624393520
"ascorr" 1 250 300 3 2 168
"ascorr" 1 250 300 4 2 505108465355
"uncorr" 1 100 100 8 13 2
"ascorr" 1 250 300 5 2 8391944739
"ascorr" 1 250 300 6 2 2807246
"ascorr" 1 250 300 7 2 5863
"ascorr" 1 250 300 8 2 5717779388
"ascorr" 1 250 300 9 2 2180683033
"ascorr" 1 250 300 10 2 201
"ascorr" 1 250 300 11 2 99501471
"ascorr" 1 250 300 1 3 9700
"ascorr" 1 250 300 2 3 518418
"ascorr" 1 250 300 3 3 213
"uncorr" 1 100 100 9 13 1
"ascorr" 1 250 300 4 3 416076
"ascorr" 1 250 300 5 3 23
"ascorr" 1 250 300 6 3 11571017228214
"ascorr" 1 250 300 7 3 434
"ascorr" 1 250 300 8 3 446401154111
"ascorr" 1 250 300 9 3 2895
"ascorr" 1 250 300 10 3 3397995397
"ascorr" 1 250 300 11 3 21768
"ascorr" 1 250 300 1 4 82
"ascorr" 1 250 300 2 4 14383301
"uncorr" 1 100 100 10 13 2
"ascorr" 1 250 300 3 4 25157566
"ascorr" 1 250 300 4 4 2102020
"ascorr" 1 250 300 5 4 8536031133
"ascorr" 1 250 300 6 4 3441050964
"ascorr" 1 250 300 7 4 1312322779761724
"ascorr" 1 250 300 8 4 97528
"ascorr" 1 250 300 9 4 293026219
"ascorr" 1 250 300 10 4 5641314707
"ascorr" 1 250 300 11 4 636780385425
"ascorr" 1 250 300 1 5 403
"uncorr" 1 100 100 11 13 1
"ascorr" 1 250 300 2 5 61275023
"ascorr" 1 250 300 3 5 181698196
"ascorr" 1 250 300 4 5 18316284057
"ascorr" 1 250 300 5 5 244144464
"ascorr" 1 250 300 6 5 1152553746
"ascorr" 1 250 300 7 5 285217665
"ascorr" 1 250 300 8 5 18449857
"ascorr" 1 250 300 9 5 11400967721635
"ascorr" 1 250 300 10 5 3101539
"ascorr" 1 250 300 11 5 5453925661220
"uncorr" 1 100 100 1 14 1
"ascorr" 1 250 300 1 6 44710237
"ascorr" 1 250 300 2 6 5441
"ascorr" 1 250 300 3 6 4
"ascorr" 1 250 300 4 6 15760968
"ascorr" 1 250 300 5 6 32084869346747
"ascorr" 1 250 300 6 6 21729926756723
"ascorr" 1 250 300 7 6 4640670
"ascorr" 1 250 300 8 6 1712294850480300
"ascorr" 1 250 300 9 6 311132403
"ascorr" 1 250 300 10 6 21776018446
"uncorr" 1 100 100 2 14 2
"ascorr" 1 250 300 11 6 118362
"ascorr" 1 250 300 1 7 21170639
"ascorr" 1 250 300 2 7 37045852
"ascorr" 1 250 300 3 7 675343
"ascorr" 1 250 300 4 7 54
"ascorr" 1 250 300 5 7 1
"ascorr" 1 250 300 6 7 85972438
"ascorr" 1 250 300 7 7 17133213324430
"ascorr" 1 250 300 8 7 1827
"ascorr" 1 250 300 9 7 464218949231531
"uncorr" 1 50 100 10 4 2
"uncorr" 1 100 100 3 14 4
"ascorr" 1 250 300 10 7 155886789
"ascorr" 1 250 300 11 7 1217954877757
"ascorr" 1 250 300 1 8 35646
"ascorr" 1 250 300 2 8 261
"ascorr" 1 250 300 3 8 2
"ascorr" 1 250 300 4 8 1439709568
"ascorr" 1 250 300 5 8 2007190
"ascorr" 1 250 300 6 8 306222399
"ascorr" 1 250 300 7 8 10797501650
"ascorr" 1 250 300 8 8 30161758661
"uncorr" 1 100 100 4 14 1
"ascorr" 1 250 300 9 8 55106138392
"ascorr" 1 250 300 10 8 1149
"ascorr" 1 250 300 11 8 159116262
"ascorr" 1 250 300 1 9 76
"ascorr" 1 250 300 2 9 638232334
"ascorr" 1 250 300 3 9 391699
"ascorr" 1 250 300 4 9 744818
"ascorr" 1 250 300 5 9 513064934964
"ascorr" 1 250 300 6 9 245452195
"ascorr" 1 250 300 7 9 210743904
"uncorr" 1 100 100 5 14 1
"ascorr" 1 250 300 8 9 86186145166
"ascorr" 1 250 300 9 9 35130606449
"ascorr" 1 250 300 10 9 22524534491985
"ascorr" 1 250 300 11 9 22121
"ascorr" 1 250 300 1 10 36064
"ascorr" 1 250 300 2 10 225585711
"ascorr" 1 250 300 3 10 16415331
"ascorr" 1 250 300 4 10 30244640928
"ascorr" 1 250 300 5 10 85901707095
"ascorr" 1 250 300 6 10 354684681
"uncorr" 1 100 100 6 14 1
"ascorr" 1 250 300 7 10 1091296468
"ascorr" 1 250 300 8 10 239250397
"ascorr" 1 250 300 9 10 224919
"ascorr" 1 250 300 10 10 8376032141127
"ascorr" 1 250 300 11 10 55055507734
"ascorr" 1 250 300 1 11 7468406
"ascorr" 1 250 300 2 11 346728
"ascorr" 1 250 300 3 11 3877158093
"ascorr" 1 250 300 4 11 109628866496
"ascorr" 1 250 300 5 11 1971964
"uncorr" 1 100 100 7 14 2
"ascorr" 1 250 300 6 11 215
"ascorr" 1 250 300 7 11 10273887
"ascorr" 1 250 300 8 11 865148054778
"ascorr" 1 250 300 9 11 109126109771
"ascorr" 1 250 300 10 11 28018389296353
"ascorr" 1 250 300 11 11 6604510
"ascorr" 1 250 300 1 12 3588
"ascorr" 1 250 300 2 12 3228025
"ascorr" 1 250 300 3 12 277261036
"ascorr" 1 250 300 4 12 27567309
"uncorr" 1 100 100 8 14 1
"ascorr" 1 250 300 5 12 9715660488
"ascorr" 1 250 300 6 12 8048857093
"ascorr" 1 250 300 7 12 939853798
"ascorr" 1 250 300 8 12 7459747
"ascorr" 1 250 300 9 12 5122092
"ascorr" 1 250 300 10 12 3698626
"ascorr" 1 250 300 11 12 2147233067
"ascorr" 1 250 300 1 13 20
"ascorr" 1 250 300 2 13 31832
"ascorr" 1 250 300 3 13 24656931
"uncorr" 1 100 100 9 14 1
"ascorr" 1 250 300 4 13 66467364
"ascorr" 1 250 300 5 13 34542716137
"ascorr" 1 250 300 6 13 8664456057253
"ascorr" 1 250 300 7 13 15133370547262
"ascorr" 1 250 300 8 13 235399508
"ascorr" 1 250 300 9 13 36520276565446840
"ascorr" 1 250 300 10 13 189101790270
"ascorr" 1 250 300 11 13 12
"ascorr" 1 250 300 1 14 2089727
"ascorr" 1 250 300 2 14 11766800
"uncorr" 1 100 100 10 14 6
"ascorr" 1 250 300 3 14 194280063
"ascorr" 1 250 300 4 14 1463505
"ascorr" 1 250 300 5 14 324527
"ascorr" 1 250 300 6 14 87272448062
"ascorr" 1 250 300 7 14 8785737493
"ascorr" 1 250 300 8 14 461480477
"ascorr" 1 250 300 9 14 29399
"ascorr" 1 250 300 10 14 16516358
"ascorr" 1 250 300 11 14 9760146
"ascorr" 1 250 300 1 15 744265
"uncorr" 1 100 100 11 14 1
"ascorr" 1 250 300 2 15 20
"ascorr" 1 250 300 3 15 208577
"ascorr" 1 250 300 4 15 409414497
"ascorr" 1 250 300 5 15 399046220860
"ascorr" 1 250 300 6 15 193081091117
"ascorr" 1 250 300 7 15 9844090533240
"ascorr" 1 250 300 8 15 4017
"ascorr" 1 250 300 9 15 4222106
"ascorr" 1 250 300 10 15 27368239738
"ascorr" 1 250 300 11 15 55645639616
"uncorr" 1 100 100 1 15 1
"ascorr" 1 250 300 1 16 3965944
"ascorr" 1 250 300 2 16 13802836
"ascorr" 1 250 300 3 16 8441
"ascorr" 1 250 300 4 16 18722396
"ascorr" 1 250 300 5 16 297427657
"ascorr" 1 250 300 6 16 228873463
"ascorr" 1 250 300 7 16 102
"ascorr" 1 250 300 8 16 1180448909074669
"ascorr" 1 250 300 9 16 174385124
"ascorr" 1 250 300 10 16 627192390508955
"uncorr" 1 50 100 11 4 1
"uncorr" 1 100 100 2 15 1
"ascorr" 1 250 300 11 16 51264
"ascorr" 1 250 300 1 17 900042
"ascorr" 1 250 300 2 17 462061
"ascorr" 1 250 300 3 17 4218
"ascorr" 1 250 300 4 17 10
"ascorr" 1 250 300 5 17 610260
"ascorr" 1 250 300 6 17 779163350848936
"ascorr" 1 250 300 7 17 1067794928160037
"ascorr" 1 250 300 8 17 570557960227
"ascorr" 1 250 300 9 17 1054736
"uncorr" 1 100 100 3 15 1
"ascorr" 1 250 300 10 17 4498503267839747
"ascorr" 1 250 300 11 17 755613904707
"ascorr" 1 250 300 1 18 119
"ascorr" 1 250 300 2 18 342599
"ascorr" 1 250 300 3 18 1
"ascorr" 1 250 300 4 18 326583694
"ascorr" 1 250 300 5 18 135049893
"ascorr" 1 250 300 6 18 34931587
"ascorr" 1 250 300 7 18 22972801
"ascorr" 1 250 300 8 18 60916577195
"uncorr" 1 100 100 4 15 1
"ascorr" 1 250 300 9 18 9826004845
"ascorr" 1 250 300 10 18 24
"ascorr" 1 250 300 11 18 5001056065
"ascorr" 1 250 300 1 19 5
"ascorr" 1 250 300 2 19 208449
"ascorr" 1 250 300 3 19 824115
"ascorr" 1 250 300 4 19 1085005163
"ascorr" 1 250 300 5 19 1686459830630
"ascorr" 1 250 300 6 19 1253203344597
"ascorr" 1 250 300 7 19 28091698333
"uncorr" 1 100 100 5 15 1
"ascorr" 1 250 300 8 19 81287724322304
"ascorr" 1 250 300 9 19 1673573005
"ascorr" 1 250 300 10 19 264569364977
"ascorr" 1 250 300 11 19 1430711189
"ascorr" 1 250 300 1 20 9709
"ascorr" 1 250 300 2 20 11410389
"ascorr" 1 250 300 3 20 86398108623
"ascorr" 1 250 300 4 20 1554
"ascorr" 1 250 300 5 20 12454546336
"ascorr" 1 250 300 6 20 374
"uncorr" 1 100 100 6 15 1
"ascorr" 1 250 300 7 20 33076640609
"ascorr" 1 250 300 8 20 16630728480248
"ascorr" 1 250 300 9 20 245435541465
"ascorr" 1 250 300 10 20 189438597
"ascorr" 1 250 300 11 20 1426556063
"ascorr" 1 250 300 1 21 6328
"ascorr" 1 250 300 2 21 643460
"ascorr" 1 250 300 3 21 67812193
"ascorr" 1 250 300 4 21 1947544319942
"ascorr" 1 250 300 5 21 56820201
"uncorr" 1 100 100 7 15 3
"ascorr" 1 250 300 6 21 4567225551010
"ascorr" 1 250 300 7 21 666664966
"ascorr" 1 250 300 8 21 4206
"ascorr" 1 250 300 9 21 834914819850
"ascorr" 1 250 300 10 21 1885611203384
"ascorr" 1 250 300 11 21 80094998896
"ascorr" 1 250 300 1 22 240
"ascorr" 1 250 300 2 22 30613
"ascorr" 1 250 300 3 22 7533656
"ascorr" 1 250 300 4 22 24127241916
"uncorr" 1 100 100 8 15 1
"ascorr" 1 250 300 5 22 2882844059
"ascorr" 1 250 300 6 22 893819710240
"ascorr" 1 250 300 7 22 363157225802
"ascorr" 1 250 300 8 22 429913633436
"ascorr" 1 250 300 9 22 12911890905
"ascorr" 1 250 300 10 22 50
"ascorr" 1 250 300 11 22 642
"ascorr" 1 250 300 1 23 45829765
"ascorr" 1 250 300 2 23 32
"ascorr" 1 250 300 3 23 322974365
"uncorr" 1 100 100 9 15 1
"ascorr" 1 250 300 4 23 11488
"ascorr" 1 250 300 5 23 8871680
"ascorr" 1 250 300 6 23 15929480196988
"ascorr" 1 250 300 7 23 812223800414
"ascorr" 1 250 300 8 23 2190
"ascorr" 1 250 300 9 23 178
"ascorr" 1 250 300 10 23 40789677626
"ascorr" 1 250 300 11 23 30204083
"ascorr" 1 250 300 1 24 117
"ascorr" 1 250 300 2 24 9969671917
"uncorr" 1 100 100 10 15 1
"ascorr" 1 250 300 3 24 53092233
"ascorr" 1 250 300 4 24 749685897913
"ascorr" 1 250 300 5 24 236780892975
"ascorr" 1 250 300 6 24 440855824928
"ascorr" 1 250 300 7 24 79442039
"ascorr" 1 250 300 8 24 498617248
"ascorr" 1 250 300 9 24 558400777731275
"ascorr" 1 250 300 10 24 1
"ascorr" 1 250 300 11 24 227534687993
"ascorr" 1 250 300 1 25 83
"uncorr" 1 100 100 11 15 5
"ascorr" 1 250 300 2 25 12770
"ascorr" 1 250 300 3 25 1233952332
"ascorr" 1 250 300 4 25 12
"ascorr" 1 250 300 5 25 532176247186
"ascorr" 1 250 300 6 25 5499434
"ascorr" 1 250 300 7 25 131816132294
"ascorr" 1 250 300 8 25 98862382
"ascorr" 1 250 300 9 25 2707684061
"ascorr" 1 250 300 10 25 3385904
"ascorr" 1 250 300 11 25 9024730
"uncorr" 1 50 100 1 5 1
"uncorr" 1 100 100 1 16 1
"ascorr" 1 250 350 1 1 1036716
"ascorr" 1 250 350 2 1 62398
"ascorr" 1 250 350 3 1 1676782451
"ascorr" 1 250 350 4 1 24175005294
"ascorr" 1 250 350 5 1 411472978
"ascorr" 1 250 350 6 1 739000412
"ascorr" 1 250 350 7 1 15397677148
"ascorr" 1 250 350 8 1 7097701194765
"ascorr" 1 250 350 9 1 273671432
"ascorr" 1 250 350 10 1 180659109217
"uncorr" 1 100 100 2 16 1
"ascorr" 1 250 350 11 1 425008863
"ascorr" 1 250 350 1 2 1183603
"ascorr" 1 250 350 2 2 807394
"ascorr" 1 250 350 3 2 11199007
"ascorr" 1 250 350 4 2 970834106565
"ascorr" 1 250 350 5 2 1250079884159
"ascorr" 1 250 350 6 2 236910144439804
"ascorr" 1 250 350 7 2 111570912524
"ascorr" 1 250 350 8 2 26150120906883
"ascorr" 1 250 350 9 2 2558577
"uncorr" 1 100 100 3 16 1
"ascorr" 1 250 350 10 2 212
"ascorr" 1 250 350 11 2 710953979796
"ascorr" 1 250 350 1 3 28
"ascorr" 1 250 350 2 3 6136814
"ascorr" 1 250 350 3 3 5231154
"ascorr" 1 250 350 4 3 2147
"ascorr" 1 250 350 5 3 4355145060
"ascorr" 1 250 350 6 3 51167548131776
"ascorr" 1 250 350 7 3 32799710
"ascorr" 1 250 350 8 3 556681274
"uncorr" 1 100 100 4 16 2
"ascorr" 1 250 350 9 3 5066
"ascorr" 1 250 350 10 3 35591157203630
"ascorr" 1 250 350 11 3 1729
"ascorr" 1 250 350 1 4 18387852
"ascorr" 1 250 350 2 4 56165929002
"ascorr" 1 250 350 3 4 282726024101
"ascorr" 1 250 350 4 4 38822503
"ascorr" 1 250 350 5 4 2280951119
"ascorr" 1 250 350 6 4 394868195549856
"ascorr" 1 250 350 7 4 90728420995
"uncorr" 1 100 100 5 16 1
"ascorr" 1 250 350 8 4 100711404359581
"ascorr" 1 250 350 9 4 9868
"ascorr" 1 250 350 10 4 14331056094477452
"ascorr" 1 250 350 11 4 19422980
"ascorr" 1 250 350 1 5 676
"ascorr" 1 250 350 2 5 414080
"ascorr" 1 250 350 3 5 33524551
"ascorr" 1 250 350 4 5 556842177
"ascorr" 1 250 350 5 5 1
"ascorr" 1 250 350 6 5 84834
"uncorr" 1 100 100 6 16 1
"ascorr" 1 250 350 7 5 2580124159015
"ascorr" 1 250 350 8 5 3269043999537408
"ascorr" 1 250 350 9 5 12038475915
"ascorr" 1 250 350 10 5 4985774686614483
"ascorr" 1 250 350 11 5 112
"ascorr" 1 250 350 1 6 2
"ascorr" 1 250 350 2 6 1325
"ascorr" 1 250 350 3 6 14884445522
"ascorr" 1 250 350 4 6 84739
"ascorr" 1 250 350 5 6 472318096
"uncorr" 1 100 100 7 16 1
"ascorr" 1 250 350 6 6 931371233505
"ascorr" 1 250 350 7 6 133420497564
"ascorr" 1 250 350 8 6 142446483
"ascorr" 1 250 350 9 6 586139767074984
"ascorr" 1 250 350 10 6 212906542892
"ascorr" 1 250 350 11 6 2171648508140
"ascorr" 1 250 350 1 7 17572346
"ascorr" 1 250 350 2 7 24
"ascorr" 1 250 350 3 7 2621731
"ascorr" 1 250 350 4 7 6673618
"uncorr" 1 100 100 8 16 1
"ascorr" 1 250 350 5 7 5425573
"ascorr" 1 250 350 6 7 4778123676571
"ascorr" 1 250 350 7 7 30504
"ascorr" 1 250 350 8 7 3883977384111
"ascorr" 1 250 350 9 7 16264
"ascorr" 1 250 350 10 7 10
"ascorr" 1 250 350 11 7 229064068331
"ascorr" 1 250 350 1 8 7
"ascorr" 1 250 350 2 8 5752196443
"ascorr" 1 250 350 3 8 1773315758
"uncorr" 1 100 100 9 16 1
"ascorr" 1 250 350 4 8 8228751123
"ascorr" 1 250 350 5 8 27035270738
"ascorr" 1 250 350 6 8 9603
"ascorr" 1 250 350 7 8 2377146160004275
"ascorr" 1 250 350 8 8 1776347871816521
"ascorr" 1 250 350 9 8 4108220779754
"ascorr" 1 250 350 10 8 483906449613897
"ascorr" 1 250 350 11 8 52435
"ascorr" 1 250 350 1 9 899286
"ascorr" 1 250 350 2 9 326303698
"uncorr" 1 100 100 10 16 1
"ascorr" 1 250 350 3 9 66522383180
"ascorr" 1 250 350 4 9 12814875589634
"ascorr" 1 250 350 5 9 9944317
"ascorr" 1 250 350 6 9 10785
"ascorr" 1 250 350 7 9 249817898953684
"ascorr" 1 250 350 8 9 768
"ascorr" 1 250 350 9 9 12607729796641594
"ascorr" 1 250 350 10 9 118680210
"ascorr" 1 250 350 11 9 65151
"ascorr" 1 250 350 1 10 11134004
"uncorr" 1 50 50 11 3 1
"uncorr" 1 50 100 2 5 2
"uncorr" 1 100 100 11 16 1
"ascorr" 1 250 350 2 10 7813131
"ascorr" 1 250 350 3 10 82072930
"ascorr" 1 250 350 4 10 12390332041194
"ascorr" 1 250 350 5 10 6942206
"ascorr" 1 250 350 6 10 1089974616
"ascorr" 1 250 350 7 10 28853303429866
"ascorr" 1 250 350 8 10 84377117
"ascorr" 1 250 350 9 10 6795127541899
"ascorr" 1 250 350 10 10 1379998575835
"ascorr" 1 250 350 11 10 718580098334
"uncorr" 1 100 100 1 17 1
"ascorr" 1 250 350 1 11 630
"ascorr" 1 250 350 2 11 1468
"ascorr" 1 250 350 3 11 2374688211
"ascorr" 1 250 350 4 11 8061070432795
